answer_id,answer,course,year,attachments_files
366700,"Ankush
If you're starting, I would suggest you keep your basics correct. But try to keep it as simple as possible. The more you complicate the data pipeline, the harder it will be. Let's rephrase, and maybe talk about the basics, first of all. Use Terraform, use Docker, use Spark, for example, or any other technology that can scale. Don't use Hadoop – use S3 or Google Cloud Storage, if you're already on the cloud services. Try to use the services already provided by your cloud provider. For example, in AWS, there can be EMR (Elastic MapReduce) which can deploy your Spark jobs. In Google Cloud services, there is Dataproc, Dataflow. There is also an Airflow cloud composer, which is called Cloud Composer | Google Cloud. There is BigQuery. So try to use them as much as possible, but try to keep everything (the whole data pipeline) as simple as possible. The less steps you're going to have, the easier it's going to be. Only introduce another step or another landing zone or something like that if you really need to. The more simple you keep – it's easier to maintain, it's easier to change, and obviously we'll change it. Obviously, it will get complicated when you grow and have other use cases. But try to keep the basics right and in the beginning, just start with the simple use cases.
Sejal
I would say the crux of a data pipeline is in the end, and at an automatic level and ETL pipeline. The basic steps are: extract, transform, load, or if you're using the modern version, it will be ELT, which is: extract, load, and transform. So just focus on building those core components before you add more complexity around those areas and how you can automate it and things like that. Just like what Ankush said.",Data Engineering Zoomcamp,2022,
226200,I think I mentioned it in the homework. You saw how I created the Docker file. This is how you see that it exists.,Machine Learning Zoomcamp,2021,
310446,"Ideally, you just need to think about the users of your application. Do they want you to just predict or do they want you to make a decision? I think usually, it's the latter – the users of your application are not interested only in raw predictions. Let's take a look at this example. [image 1] Here, we explicitly say what the decision is. We say the user will churn through, “Okay, now send an email campaign to this user.” If we just output probability here, then maybe the users of the service would be like, “Okay, it's 72% probability of churning. What do I do with this?” That's why I think it's a good idea to actually automate some decision-making to basically make a decision for the user.",Machine Learning Zoomcamp,2021,376678_qa4_ml_zoomcamp_office_hours__week_6_image_1.png
196532,"I don't think you can because you actually need a web server. GitHub Pages can only serve static pages like HTML. Unfortunately, you cannot host machine learning models on GitHub Pages.",Machine Learning Zoomcamp,2021,
474674,"Ankush
That really depends upon your interest and what kind of knowledge you already have. For example, if you have a lot of SQL knowledge, then understanding DBT would be super easy for you. Maybe Spark and Kafka streaming would be something hard. If you're coming more from a software background, if you've been doing software development, especially backend engineering for some time, and you have been working with distributed databases or with some sort of streaming, then switching over to Kafka and Spark would be relatively easier. So it really depends upon your background. But I would say, generally, all the topics are relatively intermediate. I'm pretty sure in the videos, we will be able to explain to you in a way that you understand all of them. 
Alexey
Maybe I would add that the internals of databases is a pretty complex topic. We will not cover that in detail. But again, these books that we suggested – they are not easy, but they are interesting. For me, for example, Martin Kleppmann's book, I need to reread some of the chapters. It was worth it. It wasn't easy, but it was worth it.
Ankush
Definitely. I think I finished the whole book in a couple of years. Basically, I picked up the topics that were interesting for me, and then went back and did the other parts later on.",Data Engineering Zoomcamp,2022,
131069,"Alexey
Yes. That's the homework and the first two questions are about yellow taxi data. You will need to write a DAG for putting this to Google Cloud Storage for years 2019 and 2020, for yellow taxi. For this week, in the video about Airflow, you get some code that you can use as a starter for putting files to Google Cloud Storage. You will need to change them a little bit, or maybe not a little bit, but you will need to change them. The instructions “Re-running the DAGs for past dates” tells you what exactly you will need to do in order to re-execute this. 
You will need to set up the catch up parameter to true. Then you should be careful with running many jobs in parallel. Some students reported that they had problems with this. Their computer froze when they tried to execute many jobs in parallel, even the virtual machine in the cloud also had problems with that. So don't do that. And then, this is an important thing, you need to rename your DAG. If you don't, Airflow will not see that it changed. 
Let's say, depending on your answer here – if the answer is different from what is currently there, then you will need to do a rename in order for Airflow to pick this up. Also because we changed the start date, Airflow will also need to rediscover that. That's why you want to change the name. There is one extra thing that you might need to do. Because these files are quite large, it will be helpful to manually remove them so they don't take a lot of space. 
Then question 3 is about for-hire vehicles. You will just need to do the same thing as you did for the yellow taxis, but for this dataset. Then question 4 is the same thing but for zones. Eventually there will be a form for submitting solutions and you can use that forum to submit. It will be the same thing as week 1. 
I think that's a good high-level overview. The main point here is that you will learn how to create a DAG, you will learn how to move data from this web to your Google Cloud Storage, and then the other thing is that you will have data for week 3.",Data Engineering Zoomcamp,2022,
520809,"Sejal
I like enjoying the sun after work. It's been consistently sunny for the last couple of weeks, so that's really nice for Berlin. At least as per the Berlin weather.
Victoria
Yeah, definitely enjoying the sun, going to park, being a tourist, also – even in Berlin, or in Argentina. Reading, being with friends. I think I'm pretty normal. [chuckles] A bit boring
Alexey
I like Lego. My son and I make these things from Lego. It's something I quite enjoy doing. I don't know why – it has this meditative effect when you have like 3000 pieces and you need to build something from this. This is pretty fun. [chuckles]
Sejal
I'm inclined to get a jigsaw puzzle for the same reasons. Because at times, I feel like I don't know what to do with myself. It would be nice to do something where I'm building – not code or technical projects, but just something fun for a change. [chuckles]
Alexey
What is a jigsaw puzzle?
Victoria
It's just a puzzle. I have several as well. I can lend you some. Because after you've done it once, then the second time is kind of boring.
Alexey
Yeah, I saw this one. But the one I saw was just a white thing, and you need to figure out how to build it. [chuckles] But that's probably very cruel, and this is for people who are already good with solving the usual ones. Yes, I guess that's all we do. Well, I guess that's not the only thing I do, but...
Sejal
Yeah, we know you like building things – building communities, building projects.
Alexey
But I don't know if it counts us “outside of data or work”. Does it? I mean, outside of work, yes. But outside of data? Not sure.
Victoria
I think it counts. It counts as a hobby. 
Alexey
Okay. [chuckles]",Data Engineering Zoomcamp,2022,
937167,"Does your flask app produce a result? Does it actually return a prediction? If it does, then you're good. If it doesn't, then you need to fix that. To answer your question regarding how many points will be deducted. I think the whole project kind of assumes that you managed to deploy it with Flask, because if you don't, then you will not be able to put it in Docker. You will not be able to deploy it in the cloud and then you will lose like five or six points or something along those lines. So I think it's a good idea to make sure that your Flask returns something. 
If you have problems with that, please share your code. I think I know who is asking that question, because we talked about that already in Slack. Maybe there is an error somewhere in your predict.py script. You just need to make sure that you fix this error and then it should work. Perhaps what you can do is just take the code from the lectures that we did – I think you have the XGBoost model there and not logistic regression. You will need to put your x variable into a t-matrix from XGBoost, and then instead of using predict_proba, you will need to use predict. And I think that's it. Do that – if it doesn't work, please write in Slack and let's try to figure out what's not working.",Machine Learning Zoomcamp,2021,
426370,"What I would suggest you do is try Python 3.7 on this Ubuntu. Either upgrade Ubuntu to 20.04 or downgrade your Python to 3.7. On my laptop, I have the exact same setup and Python 3.8 doesn't work. Or run this in Docker. If you run this in Docker, you won't have any problems. But if you really want to run it on your host machine with this Ubuntu and this Python, you have to either upgrade Ubuntu or downgrade Python.",Machine Learning Zoomcamp,2021,
859807,"Victoria
I would say it's not the main focus for us. For example, at our company the data engineers don't really use DBT. Everyone in the office has access, but it's something that the analytics engineer will do. Then the data engineer mainly focuses on what happens before the warehouse. 
Right now, with Kafka, S3 buckets to pipelines and all of this. But I think it's still good to know what's going on because where is your data going as a data engineer, let's say. Then your stakeholder happens to be the analytics engineer so I think it's good knowledge to know what is actually happening there.
Alexey
The reason I mentioned Ankush is because one year ago or maybe more, when we first met, he was still working at a different company as a data engineer. He mentioned this tool, DBT and I had no idea what this tool was, so I looked it up. He told me that this is something data engineers use in that company. This was the first time I heard about this. Apparently, some data engineers also need to use this tool sometimes.
Victoria
If you think about it, many companies don't have analytics engineers. It's quite a new role. Either the data engineer has to pick it up or the data analyst and I'd say that it makes more sense that the data engineer picks it up. But I think companies that use DBT are already quite familiar with the role of the analytics engineer so it makes more sense that that would be the person that would take over DBT.
Alexey
And I think I’ve asked you that in our podcast, about analytics engineering, but some data engineers transition to analytics engineering sometimes, right?
Victoria
Yeah. The analytics engineer is a person that up to a year ago was doing something else – either data engineering or data analysis. Then you just either go get a little bit more technical or go get a little bit more business focus. So, yes.",Data Engineering Zoomcamp,2022,
308266,"I do not have anything like that, but feel free to ask anything in Slack. I don't think I did anything special there. A lot of links were already shared in Slack, like how to set up the environment in VCL. So maybe you can also do a search – just go to Slack and look up WSL and you'll see some links there.",Machine Learning Zoomcamp,2021,
371990,"Alexey
The way we thought about this is – just watching the course is not enough. Maybe you watch a course and you feel like you know everything, but when you try to do something, you realize that it's actually not as easy as you thought. We want you to have this experience. We want you to sit down and try to apply all this knowledge that you picked up. That's why we decided that the only way you can get a certificate at the end is if you did the project. That's the purpose. It's not enough just to watch it. You need to do these things yourself. So the answer to this is no, there is no way. You need to do a project if you're interested in a certificate.",Data Engineering Zoomcamp,2022,
83741,"Victoria
I can actually tell a funny anecdote. I built a program for my parents with Java and it had a database. It was a MySQL database. Yesterday, I was trying to fix something and I checked everything. I tried to use the workbench [inaudible] old version in 2014. It was very hard for me to use it. I was like, “Oh my God! How well things have improved over all these years that now I find it difficult to do this compared to when I was still studying.” I didn't have much experience or anything. I would say definitely tools have made things very, very easy. The fact that you can do a pipeline in five minutes with a tool, like with Leap or with Airflow, instead of having to do [inaudible].
Alexey
But on the other hand, MySQL is still MySQL, right? It was 10 years ago, so some things changed but some things still stay the same. There are things that have changed, indeed, but there are some fundamental things like Postgres, which I don't think changed significantly. When I started with Postgres – when I first used it – it was a usual desktop app, a pgAdmin. Now it’s a web app, so now it's different. But it kind of still has the same look and feel. Previously, you needed to install Postgres. Now we can just run it from Docker, which is helpful, at least for me. I know many of you had problems with running it from Docker. But I remember how difficult it is first to install Postgres and then figure out how to actually delete it when you no longer need it. Because it runs as a service and then it's hard to kill. I remember that it gave me some problems. Now with Docker, you just start it (provided that it works) and when you no longer need it, you just forget about this. That’s pretty cool.
Victoria
Before (I'm not sure if you used the same thing) I used to use VirtualBox a lot as well. So Docker has definitely been a game changer. I remember for my thesis, I had to do a distributed system and I had like five year VirtualBoxes running in my machine to fake those five servers. Now you can do it all on the web with cloud warehouses. Because there was no such thing as free trials and things like that.
Alexey
With Docker Compose, you can just start five Docker containers. I think now, as you mentioned, the Etleap tools – they're like no-code tools, almost. You can connect things with arrows. You just say “Okay, there is your data source, there is the destination.” You connect them and it works. This is also cool. 
Victoria
Now you have way more options, which can be very overwhelming because a few years ago your data warehouse was probably one of the big ones, if you were in a company, like Oracle or SQL Server. But right now, there are a lot of options. There's a lot of competition, so the technology improves very fast. But there are also easier things to do. You can still code, but you can also do no-code and still get to have the parts you need.
Alexey
If you're worried about learning something but a new tool appears – fundamentally, things haven't changed that much. We still have ETL processes, but instead of using tools like Informatica, we now use something else for that.",Data Engineering Zoomcamp,2022,
774098,"Yes, you can.",Machine Learning Zoomcamp,2021,
969531,"Victoria
No. 
Alexey
To some extent, you can. I think they are more like general purpose CI/CD tools. You don't use them for data workflows. You can, in principle. But things like Airflow and other workflow engines are tailored to a specific use case. You have all these nice things there.
Victoria
Definitely for a different use case. For me, they overlap, but they fit different use cases.
Alexey
I must admit that we do use Jenkins for that at my work. But don't do that. [chuckles] Please don't do that. You will regret it. [chuckles] 
Victoria
You said before that I was legacy, so…
Alexey
Yeah, it is still legacy. We just need to maintain it. Nobody wants to touch it, because you don't know what happens and nobody wants to spend time moving it elsewhere. So it just kind of runs there. I personally wouldn't come anywhere near Jenkins. But if you like Jenkins, why not?",Data Engineering Zoomcamp,2022,
86155,"I think many people actually shared their midterm projects on LinkedIn and Twitter. Perhaps you can follow the #mlzoomcamp hashtag to see what kind of projects there are. I think it's also a good idea. After this midterm project is over and we do peer reviewing, we will just ask everyone who wants to share their work – they will just share and you will be able to look at it. I don't really want to share the form because maybe some people don't want to share their work with everyone. But if somebody wants to share, you can just post the links to Slack.",Machine Learning Zoomcamp,2021,
323402,I need to check what exactly I promised in the first lesson. 5-10 maybe – something like this. I will write about this. We don't need to write an article yet.,Machine Learning Zoomcamp,2021,
32377,"That's an interesting one. Let's say we have a NumPy array. [image for reference] We have some numbers here –  from 1 to 6 – and we compute the mean here. The mean is 3.5. What we can do here is we add this (3.5) multiple times, the mean doesn't change. This is what happens when we have nan here. Pandas simply ignores it – it doesn't look at this. It pretends it's not there. 
Basically, what Pandas does is it ignores these nans. It looks only at these numbers. When we replace this nans with mean (in this case is 3.5) we get more data, effectively and the mean doesn't change. I can try to show it with a formula. Let's say we have. There will be a bit of math here now. Let's say we have four cities, and then we have a couple of N/As. Basically, this part is the usual values and this part is N/As. This is the missing part. Let's say we want to compute the mean of this, when we do .mean() in Pandas. What happens is, let's say we have n numbers like that, and k is missing values. In total, our series is k+n – the total length. When we compute the mean on just this part, what we get is 1/nΣxi=x̄. This is our mean. In our case, this is 3.5. 
Now let's replace these N/As with this x̄. So what happens now is that instead of looking at 1/n, we look at 1/n+k, because this is the total number of elements here. This is when we already filled in. Then we have the sum that we had before and we have another sum of this x̄. So we have k of this, and we have n of this. Because we summed k times this x̄, it becomes kx̄. And if we have a formula like this, we can just multiply it by n/n. n/n is simply 1. So it's the same as just multiplying this thing by one. What we get is n*x̄ because this part here is our mean. [image for reference] For those who do not have a clue what I'm talking about, just bear with me. It's almost over. 
Then what we have as a result is (1/(n+k))(n*x̄+kx̄). Now we can leave x out of this equation (1/(n+k))(n+k)*x̄=x̄. Basically, this shows that you can add as many means as you like here, and the result will always be x̄. I'm not sure if everyone enjoyed this little proof. [image for reference] But this is how you can prove it. I saw this question before the meeting and I got curious, like “How can I show this mathematically?” And I spent like 10 minutes trying to figure out how. It was a nice exercise for my brain. But I'm not sure I would be able to show this proof on the spot, to be honest.",Machine Learning Zoomcamp,2021,"121034_qa6_06.jpg,121034_qa6_07.jpg,121034_qa6_08.jpg"
6416,"Victoria
There's a DBT package. There are two ways. If you use DBT cloud, you could actually put an Airflow trigger shell into DBT Cloud that you already have in there. Something to think about, for example, we created some shells in there to run everything from Airflow. That job will have an ID, and I could trigger that you send my credentials from DBT Cloud. That would be one way. But I'm guessing this is targeted to a shell using Airflow as a scheduler and not DBT cloud, which is completely valid. For that, there's a package that you could use. There's another thing that says “Invoking DBT through the bash operator.” On this page is the official documentation on how to run the DBT in production in general. One of the options is to do it via Airflow. You can check it out. There's the link of this package, and also the link to an explanation of how to use it via bash operator. You can also check out the other ways, I guess. For example, I suggested using Chrome, if you're working locally. This is also something that's there. It’s not as fancy as having an Airflow setup that Chrome never fails.
Alexey
Well, Airflow is nothing but a fancy Chrome, right? 
Victoria
Yeah, exactly. [chuckles]",Data Engineering Zoomcamp,2022,
579348,"Alexey
Have you used Airbyte, Ankush? 
Ankush
No. What is it? 
Alexey
Airbyte is something similar to Fivetran, but open source. This is also like a pipeline tool 
Yeah, open source data integration for modern data teams. It's very similar to Fivetran, but it's open source and they have open source connectors. I haven't used it. I want to learn it – I want to try it. It's unlikely that we will use it at work because we already have an existing data infrastructure. But it looks pretty interesting.
Ankush
I think it's like a data engineering template, right? Just choose the technologies and fit them in.
Alexey
I want to try it and see how it works.
Ankush
It should be powerful. 
Alexey
Maybe if you want to explore this for a project, it could be a good idea. But on the other hand, don't spend too much time on that. If you want to give it a try, remember that you're time-bounded, and if you see that you cannot figure out how to make it work, then move on and use a tool from the course so that you can make sure that you can finish the project.",Data Engineering Zoomcamp,2022,
820879,"or that you can do this. For example, we have this model. [image for reference] First of all, you can write integration tests. You put this in Docker. You set it up, so it lives on your machine and you can start hitting it with different HTTPS requests and then you get some results. Then you want to first test that the model doesn't take too long to respond and then you want to look at the numbers and then maybe with these numbers, you look at the mean prediction, the maximum prediction, and things like this. Maybe for some cars, it doesn't have to be a specific number. But let's say you can expect for a car like this (worth $50K), maybe the price should be between $40K and $50K. If your model, all of a sudden, stops producing the price for this car within this age range, then you look at this and you try to figure out what happened. 
Basically, again, you have a bunch of test cases for which you want to test that the predictions of your model are the same. And if some of the tests break, you want to take a look at and understand why this is happening. So mainly these two. Then of course, there are some models – for example, we talked about bugs – so maybe this bug has nothing to do with a model and it's just a data pre-processing issue. For that, you can write usual unit tests.
Basically, for machine learning, you write the same tests as you write for usual software, except they're maybe a little bit different in nature, because you expect that the ranges are not always the same answer.",Machine Learning Zoomcamp,2021,54328_qa6_09.jpg
959228,"I don't think there were slides. I don't remember. Maybe there were one or two drawings that I did. Maybe I just didn't see the point of uploading them. It was mostly hands-on, without slides.",Machine Learning Zoomcamp,2021,
484604,"No, you don't. You don't have to use AWS. You can use any other cloud provider. You can use Heroku. You can use PythonAnywhere – some of them actually give you free access, where you can deploy one thing for free. But this is just for your experiments. For homework, you do not need to deploy anything anywhere – only locally. The last question there is to deploy a model locally and score a customer. For homework, you do not need to do this. However, I highly encourage you to actually try deploying your model to the cloud. It doesn't have to be AWS. You can try to find something else. For example, for Google Cloud, they give a couple of hundred dollars for credit that you can spend on their platform. They give it for free and you can play with it and then deploy your models there. I highly encourage you to do that.",Machine Learning Zoomcamp,2021,
814959,It's 404. Somebody managed to do it right before I stopped accepting responses. So somebody got lucky.,Machine Learning Zoomcamp,2021,
588778,"Ankush
They are pretty similar but Spark SQL does not offer everything. There are some limitations when it comes to Spark SQL. In those cases, you might want to go towards the more “raw” level of data, let's say – basically, data frame or RDD. But if you are more comfortable with SQL, then start with SQL and start using Spark SQL and most probably, quite a few of your cases would be covered there. If you're coming from a data science background, then data frame might fit more naturally to you. It can also be a choice that you can make, but for simple use cases Spark SQL works fine, but maybe it doesn't work for more complicated or more optimized jobs.
Alexey
The way I often use it is try to have best of both worlds. For some things where writing a SQL query is faster, for example, if we need to do join, or group by – in simple cases, I would just go with SQL. But if I need to use a UDF or something like this, then I would do some initial preprocessing with SQL, then a SQL execution of SQL returns another data frame. Then you can execute some things on that data frame as well. So you can combine them.",Data Engineering Zoomcamp,2022,
754877,I don't know if you're referring to this. [image for reference] Maybe just watch the video afterwards and let me know if you have questions because I'm not sure what exactly you're referring to.,Machine Learning Zoomcamp,2021,866867_qa6_08.jpg
966706,"Alexey
There was a discussion/thread in the announcement channel a week ago – a lot of datasets were shared there. I didn't know that there are so many cool websites with datasets. So check it out. 
Victoria
I put it in the announcements once more.
Alexey
I also want to do a Slack dump from DataTalks.Club that you can also use to play around with this dataset and see what it can do. It's a bunch of JSON files. You can build some data pipelines there as well.",Data Engineering Zoomcamp,2022,
922812,"We didn't really cover PCA. I don't know how to explain PCA in a few words. Dmitry, maybe you know how to explain it in just a few words? I think we lost Dmitry. Okay. Then I'll try to do this. Basically, this is a feature – PCA finds a way to create new features from existing ones. Usually when you use PCA, the features that you get are less easy to interpret. Anyways, I don't want to go into much detail about PCA. You can just look it up using PCA for feature importance and then you can ask questions in Slack.",Machine Learning Zoomcamp,2021,
47753,"Ankush
As I said, for me, it was Alexey's machine learning course. As we said, Learning in Public is really important. For me, personally, it was also important to teach in public and learn from this experience. What about you guys?
Sejal
I think for me, it's just, like it says in the next question like, “Is it altruism?” Yeah, kind of. It is that. It's just a form of giving back to the community, because I also learned from the community – from looking at open source projects and looking at a lot of publicly available material. This is how I kind of proved myself in a self-made way. I did not really receive any theoretical course. I have a background in computer science, and I never had any data-related education. I just learned it all from my experience, from my colleagues and from the public material outside. So yeah, this is just a form of giving back to the community.
Victoria
For me it’s the same. I feel like if I have the knowledge and I can put in some time and effort, then why not do it? Especially if more people can get into data as a result. At least I get to see if that's something that they would be interested in, especially because the course covers several parts and topics. It's also a good opportunity for people not having to pay for a very expensive course or something like that, and still get a chance to learn if they put effort into it and actually shift their career to data engineering.
Alexey
I have nothing to add. [chuckles]
Victoria
Although you're the biggest contributor, so. [chuckles]
Alexey
Not to this one. The feedback I got from the previous course, Machine Learning Zoomcamp, was really awesome. Seeing feedback like “Do not do Coursera. Go directly to this course,” is really motivating. Although I don't think you should… [chuckles] This is a strange feeling that people compare my course with the courses I was actually taking and then say that mine was better. That is very motivating. And that's why I really like doing that. So we will do more of that. I hope you liked it. Also, please give us feedback. If you think you didn't understand something, your feedback will also be helpful. Positive feedback as well – like how you landed an internship after taking this course or how you found your job and things like this. This will be very helpful for us and very motivating. One of the reasons I'm doing this is because I really like this feedback. So please reach out to us with your stories.
Ankush
I think we should create a separate page for feedback, so we can put it there and so that we are more motivated to make more courses in the future.",Data Engineering Zoomcamp,2022,
629809,"Alexey
Maybe you can tell us what problems you are having? What are the concepts you have problems with? Maybe we can, again, ask you to help us with that. Perhaps it could be written and doesn't have to be a video. If there are some concepts that you have trouble understanding, you can just ask and then others will answer. We'll have that in some sort of document that you can use to make sure you really understand that. That could be one suggestion.
Sejal
I think we've also updated summarized notes on the repository. For week 1 and week 2, it's already there. Possibly, based on the other instructors’ convenience, they will be releasing other weeks also. My understanding was that this would be a summarization, or a wrap-up, if you ever want to go back and reference or just recall whatever you learned. That would also be a good place to go.
Alexey
Please let us know what concepts are hard to understand. It's also useful feedback for us. The next time we record something, maybe we'll try to explain it clearer. Or at least we will know that maybe this thing needs a better explanation.",Data Engineering Zoomcamp,2022,
452334,"Of course, it's possible. But let's say you want to work on multiple projects on your computer (on your host machine / on your laptop) you don't want to put everything in Docker every time because Docker adds some overhead. You need to build an image – it's just too much overhead. That's why having something lightweight to separate the different environments, different Python projects from each other, I think is a good idea. Of course, you can do this with Docker, but just for local development, for local testing, I think it's better to do it without Docker. But when you deploy it, I think you can do this, but I would suggest you use your environment manager.",Machine Learning Zoomcamp,2021,
902322,"Alexey
Yes, we have deadlines to keep you focused. It will help you to stay focused. However, as I said, if you feel overwhelmed and you cannot finish the homework in time, don't worry – you will still get the certificate if you complete the project (even though we just said that certificates don't matter). This one maybe also doesn't matter much. What matters is the knowledge you get at the end. Don't be hard on yourself. If you miss a deadline, it's fine. But in terms of scores, you will not get points for the homework that you don’t finish on time. But who cares? As long as you learn something new. That's the most important thing. Sorry to hear that you found a lot of issues. Hopefully you were able to resolve them.",Data Engineering Zoomcamp,2022,
61634,"Alexey
Yes, the YouTube playlist will still be available.",Data Engineering Zoomcamp,2022,
660940,"Alexey
Ankush, you're shaking your head – that means it's not possible?
Ankush
No. It depends upon the operation you are doing, but if you do an operation in which all your key value pairs have to be at the same node then that will happen on the same node and you will run out of memory. Then either you will need to upgrade your machines to have high memory or you will need to find out your skewed keys and then basically unskew them. That would be the case. But let's assume you are doing something like account or something like an average. An average would also work. If you do an average, for example, then you can have intermediate nodes which will do some precalculation and give only the precalculation ahead to the other nodes. In those cases you can imagine that the shuffling is not happening only on one node. Basically, not all the data is getting there in one node and then something is happening. There are three steps that are happening. In those cases, you might still be able to run with limited memory. But if you do something like a join, then you will need to think about your data skew and maybe your memory.
Alexey
For data skew, I think Ankush sent me a link about how to deal with this data skew. I think this article was about joins. [Ankush agees] Maybe you can share this link later as it is quite useful just to understand how joins work in Spark in addition to what I already explained, because I only scratched the surface. I'll try to find it, but maybe you can just post it.
Ankush
I will also have to look for it, but I think it should be in the slides.",Data Engineering Zoomcamp,2022,
539708,"Victoria
Yes. You can actually visualize not just the DAGs, but the whole DBT doc service on the cloud. The way you do it is through the terminal. I thought I had shown it in the video, but what you basically do is run the DBT doc spinner that will generate a manifest with all of the relationships and everything. And then you do DBT docs serve and this will host the DBT docs in your local host. It's in the repo, I'm pretty sure. You can see how to use it or something like that – you'll find that in the comments there. If you go into the project readme, you can see how to generate the DBT docs. If not, go to DBT Docs Generate to make sure you always have the latest version. Everything, depending on how you run it, you could post it somewhere else if you want it. But this is how you will look at it locally.
Alexey
And it will show a picture, right?
Victoria
Yeah, I will show the DBT Docs that I show in the videos. You will have kind of like a data catalog of everything. From every table, you can go and check the DAG as well.",Data Engineering Zoomcamp,2022,
95544,"Alexey
[chuckles] Yeah, the conversion is terrible. There were more than 6000 people who registered, 400 attempted the first homework, and around 50 submitted the last homework. So it's like 1% – a little bit less. But I think what happened is – life happened to most people. Many just left an email. When it came time to actually do the course many realized that there is something else. But that's the beauty of having it openly. Maybe many people just watch and they do not submit homework. That's fine as well. Just take the best out of this course and tell us if you need help – if you get stuck. Don't just stop if you get stuck. Ask for help and we'll be happy to help you.
Ankush
Definitely. I personally also registered for the ML course and watched a lot of videos, but had no time to do any of the homework assignments or finish the project. But I learned a lot from the videos. It was totally worth it.",Data Engineering Zoomcamp,2022,
633144,"Sejal
We will have a project in the end, over the last three weeks. We haven't exactly finalized our idea for the project but we will be covering all of the modules that were covered from the previous six weeks so that you can build a project around that. 
Alexey
We will still need to think exactly how to organize the project as it's still not finished, but you can already try to start looking for a dataset that you want to process. Then think about what exactly you want to do with this dataset. You can already start exploring this dataset. Basically, try to do what we did here in this course, but with this dataset. Another thing that you can do to reinforce what we learned is take notes – don’t just take notes in your notebook, but actually share these notes – put them in GitHub, for example, or on Notion. It's very time consuming, I know, but for me personally, notes that I took like five years ago, I still remember things from there. In contrast, the things that I didn’t take notes for, I don't remember. To me, personally, taking notes and then processing them and regurgitating them and putting them out there, is very helpful for information to stay in my brain. That would be one recommendation, but it's very time consuming.
Ankush
I also have another recommendation. If you are already in a data engineering or backend development job, and you see an opportunity to work on Docker or Terraform, take it. Because now you have learned it in the first week, so why not try it out in real life in production instances? If you are not working right now, maybe you’re a student, then just try to build a Docker image on your own. A simple Hello World will do. You do not have to overcomplicate it. And I think that will stick with you forever. If you build something like a Docker file from scratch and you Google around trying to figure out what the best approach to it is, how you will deploy it, and if you are successful in doing it, it will really stick with you more than anything else. The same goes for Terraform. You now have a Google Cloud service account, you have Terraform, which will work for it, and you know how to run it. Just create another storage bucket, just create another transfer service, or Google around what would be the easiest resource to create on the Google Cloud services and just do it. I think the things that you do hands-on on your own will really stick with you.
Alexey
Yeah, that's probably the best advice. Just get your hands dirty.",Data Engineering Zoomcamp,2022,
306892,"To be honest, I have no idea what this question means… Oh! FLT PT is floating pointers. Okay. So yes, in NumPy, you have these floating point errors. For those who don't know what this is – on computers, let's say, when we multiply two numbers or when we do some operations. When we take two numbers, you see that instead of 3, we have 3, followed by a lot of zeros and then a 4. [image for reference] Again, this is because floating point operations are not precise on computers. That's why when we do summing or multiplying, we have this little floating point arithmetic error. 
NumPy, because it's running on a computer, it's also prone to that. But I guess your question is “Why do I keep using logs after the data exploration?” You're probably referring to week 2, I think, when we use the logarithm of the price. The main reason for that is not numerical instability – it’s not because there are floating point errors – but (you'll probably learn about this in the video) simply because these distributions have long tails. Please refer to the EDA video (probably second or third) where I explain why we need to do this. And that's why we keep using logs for that. If we don't apply logarithm, then it's very difficult for machine learning models to actually learn from this data.",Machine Learning Zoomcamp,2021,576322_qa6_02.jpg
376599,"I just use tab. I don't think I have Jupyter running here on my computer and I need to start it. But maybe let me just show it with IPython – “import numpy” and then I just do tab. I just press tab and it shows what is there and then when I press tab, it shows what kind of things I can put here. It’s the same in the Jupyter Notebook. You just go inside the parenthesis and then press tab. Then you will see different options shown.",Machine Learning Zoomcamp,2021,
617301,"Yes, you can go to Ubuntu and work there. [chuckles] I don't know. I have a tablet with Docker and Docker doesn't work there because I have Arch 64 architecture on my Windows. People who maybe use the new chip from Mac know what I'm talking about. Basically, I don’t know how to install Docker on my Windows tablet. But I'm not sure I should. For regular laptops I think it's best to just install Linux and use it from there.",Machine Learning Zoomcamp,2021,
341839,"Victoria
Yes. All of the weeks belong to one bigger project, which is about the taxi data for New York that was shown at the very beginning. We cover that in different stages and the idea is that you also use that afterwards to build your own project as the final homework.",Data Engineering Zoomcamp,2022,
957731,"Alexey
In week 1, we had 400 submissions. In week 2, let me check one more time – it was 200 submissions. But Week two is quite difficult as well. It's 227 responses for week 2. Some of them are duplicates. For week 3, it's too early to say, because it's not over yet. Week 2 is not over yet either, but I don't think this number will increase too much. From what I see – from the number of views of videos – there is also a decay. Some of the videos from week 1 were watched like 5000 times, but for week 2, it's 1000. 
And for week 3, I think it’s like 500. It's also going down. I hope it's not too difficult for you. Maybe all this Docker and Airflow stuff is just too much. But I must admit that in real life, unfortunately, this is what you also have to deal with – things like setting up an environment. It's very annoying. It feels like you're not learning anything because you need to focus on setting up this Airflow thing instead of working on creating Airflow DAGS. But this is a very useful skill.
I hope the difficulties you encountered are not too discouraging for you. What doesn't kill us makes us stronger, right? This is a very good skill, being able to figure out these things. You will surely need them at work – figuring out why this tool doesn't work the way you want. I have to deal with this kind of stuff pretty much every day – if not every day, the once per month for sure.",Data Engineering Zoomcamp,2022,
